DEPARTURES_SCHEDULED	DEPARTURES_PERFORMED	PAYLOAD	SEATS	PASSENGERS	FREIGHT	MAIL	DISTANCE	RAMP_TO_RAMP	AIR_TIME	UNIQUE_CARRIER	AIRLINE_ID	UNIQUE_CARRIER_NAME	UNIQUE_CARRIER_ENTITY	REGION	CARRIER	CARRIER_NAME	CARRIER_GROUP	CARRIER_GROUP_NEW	ORIGIN_AIRPORT_ID	ORIGIN_AIRPORT_SEQ_ID	ORIGIN_CITY_MARKET_ID	ORIGIN	ORIGIN_CITY_NAME	ORIGIN_STATE_ABR	ORIGIN_STATE_FIPS	ORIGIN_STATE_NM	ORIGIN_COUNTRY	ORIGIN_COUNTRY_NAME	ORIGIN_WAC	DEST_AIRPORT_ID	DEST_AIRPORT_SEQ_ID	DEST_CITY_MARKET_ID	DEST	DEST_CITY_NAME	DEST_STATE_ABR	DEST_STATE_FIPS	DEST_STATE_NM	DEST_COUNTRY	DEST_COUNTRY_NAME	DEST_WAC	AIRCRAFT_GROUP	AIRCRAFT_TYPE	AIRCRAFT_CONFIG	YEAR	QUARTER	MONTH	DISTANCE_GROUP	CLASS	DATA_SOURCE
372	341	16995760	67741	57893	78534	114	404	34532	21920	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	3	7	1	F	DU
629	619	19604300	79232	57886	57600	0	100	26460	15295	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	2	4	1	F	DU
597	594	18814700	76032	57800	326199	0	100	25292	12938	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	1	2	1	F	DU
321	314	15635040	62128	57762	39063	2915	406	28618	20898	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	1	2	1	F	DU
597	593	18777800	75904	57626	57010	0	100	25003	14558	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	1	2	1	F	DU
321	317	15784320	62741	57622	37483	2542	406	26288	19749	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	622	1	2024	1	2	1	F	DU
591	585	18506500	74880	57179	287990	0	100	24908	12684	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	4	10	1	F	DU
318	317	15789520	63037	56955	29880	775	270	21127	13924	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	6	622	1	2024	2	5	1	F	DU
304	303	15143680	59725	56440	12404	0	270	20534	13256	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	2	6	1	F	DU
615	611	19322100	78208	56239	50970	0	100	25959	16006	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	3	9	1	F	DU
615	611	19318700	78080	56200	277545	0	100	25901	13229	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	3	9	1	F	DU
344	344	17440800	65099	55614	2430	0	762	48663	38472	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	2	4	2	F	DU
342	341	17288700	64470	55558	3714	0	762	43763	34992	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	6	699	1	2024	2	4	2	F	DU
308	312	15544120	61763	55453	32637	8245	406	27759	20424	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	11	1	F	DU
329	328	16332480	64548	55257	143599	59474	581	35729	27497	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	10	2	F	DU
329	328	16332480	64549	55125	22102	0	581	33881	27312	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	10	2	F	DU
319	316	16139900	60039	54837	12328	0	468	31221	21951	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	2	6	1	F	DU
338	337	17085900	63707	54798	3303	0	762	41567	34027	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	6	699	1	2024	3	9	2	F	DU
572	588	18612100	75264	54781	308093	0	100	25083	12952	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	4	11	1	F	DU
335	304	15142640	60212	54685	103757	47606	581	35254	25925	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	3	7	2	F	DU
312	314	15635840	62439	54680	50011	0	404	29146	20244	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	2	4	1	F	DU
311	313	15588680	62250	54528	50184	231	404	27667	18486	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	622	1	2024	2	4	1	F	DU
549	549	17369400	70272	54464	45865	0	102	21222	12072	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12982	1298202	32982	LIH	Lihue, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	1	3	1	F	DU
316	309	15407440	61062	54442	39054	299	406	26500	19364	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	12	1	F	DU
330	329	16926600	62510	54378	5854	655	468	34505	24458	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	1	1	1	F	DU
307	307	15290120	60805	54309	18354	0	270	22023	14400	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	2	4	1	F	DU
330	324	16426800	61396	54263	7762	0	545	33947	25904	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	2	6	2	F	DU
573	588	18608600	75264	54262	56762	0	100	25093	15784	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	13830	1383002	33830	OGG	Kahului, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	4	11	1	F	DU
340	339	17187300	64103	54201	2010	0	762	47358	37175	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	3	9	2	F	DU
302	302	15091320	59536	54159	21342	758	270	19668	13285	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	6	622	1	2024	2	6	1	F	DU
328	326	16229560	64656	54142	141994	83010	581	36522	28217	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	12	2	F	DU
312	312	15737120	59990	53887	16464	20339	270	21821	14475	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	11	1	F	DU
363	363	18513200	68970	53776	8765	0	468	37243	26818	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	4	12	1	F	DU
306	311	15494360	61576	53747	36869	5	406	25595	19013	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	11	1	F	DU
549	549	17372000	70272	53540	220623	0	102	23362	12240	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	12982	1298202	32982	LIH	Lihue, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	1	3	1	F	DU
550	543	17209300	69504	53492	223343	30	102	23040	12015	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	12982	1298202	32982	LIH	Lihue, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	3	7	1	F	DU
334	308	15344280	61012	53428	16731	0	581	33867	26374	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	6	622	1	2024	3	7	2	F	DU
305	303	15087680	59844	53378	120930	65543	581	32575	25481	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	11	2	F	DU
329	326	16666700	61940	53310	7180	0	507	33456	25446	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	699	1	2024	1	3	2	F	DU
304	292	14548120	58050	53153	32480	331	406	24271	18315	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	622	1	2024	3	9	1	F	DU
301	298	14838880	58837	53124	97547	51522	581	33146	24876	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	3	8	2	F	DU
332	318	16203300	60420	53085	7940	559	468	31964	22293	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	3	7	1	F	DU
311	310	15807900	58900	53083	4939	0	468	31719	22218	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	1	3	1	F	DU
304	304	15159640	59917	53073	32202	1661	270	19828	13471	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	6	622	1	2024	1	3	1	F	DU
331	328	16629600	62384	53072	9786	0	545	35248	27384	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	6	699	1	2024	1	3	2	F	DU
312	312	15641720	60760	53046	26794	0	270	19532	13306	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	10	1	F	DU
304	302	15037920	59665	52942	18224	0	581	31374	25066	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	11	2	F	DU
332	329	16680300	62249	52846	12527	0	545	36710	27684	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	1	3	2	F	DU
289	287	14300920	56909	52791	100652	3302	594	33597	24848	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	12	2	F	DU
312	312	15641720	60766	52751	18549	9472	270	21328	14176	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	10	1	F	DU
330	323	16376100	61444	52685	10548	0	545	33218	26353	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	6	699	1	2024	2	6	2	F	DU
320	306	15603800	58140	52666	6933	0	468	32240	22902	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	3	8	1	F	DU
337	304	15151240	60332	52389	34051	231	406	24989	19000	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	10	1	F	DU
308	308	15605500	58520	52339	53685	5083	1235	59130	50642	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	699	1	2024	4	10	3	F	DU
339	331	16781700	62626	52313	9003	0	545	35886	27317	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	2	5	2	F	DU
312	312	15740520	59955	52296	20708	0	270	19859	13413	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	6	622	1	2024	4	11	1	F	DU
339	331	16781700	62958	52223	8810	0	545	34529	26864	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	6	699	1	2024	2	5	2	F	DU
315	309	15407440	61062	52191	32445	3995	406	28162	20583	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	12	1	F	DU
287	288	14343880	57208	52185	136631	2034	594	35242	25781	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	1	3	2	F	DU
287	285	14194600	56641	52155	106603	3704	594	33284	24357	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	622	1	2024	1	3	2	F	DU
308	308	15339880	61008	52152	28443	1340	270	20227	13261	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	6	622	1	2024	2	4	1	F	DU
315	312	15925800	59279	52133	6373	0	468	32795	23618	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	2	6	1	F	DU
297	284	14147440	56455	51823	28646	0	406	25576	18333	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	3	9	1	F	DU
336	302	15051720	59929	51793	32198	1100	406	26132	19225	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	4	10	1	F	DU
305	305	15209400	60108	51769	24674	5717	270	21909	14447	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	1	3	1	F	DU
550	543	17208200	69504	51731	52519	0	102	21450	11787	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12982	1298202	32982	LIH	Lihue, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	3	7	1	F	DU
330	316	16092600	60040	51444	8717	1224	468	34807	24063	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	3	7	1	F	DU
330	327	16713000	62130	51346	16501	0	507	34666	24737	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	US	United States	33	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	1	3	2	F	DU
535	532	16846800	68096	51110	195467	0	102	22547	11730	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	12982	1298202	32982	LIH	Lihue, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	2	6	1	F	DU
300	297	14789120	58651	51059	17108	0	581	32311	25854	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	6	622	1	2024	3	8	2	F	DU
317	305	15542400	57950	51010	6854	0	468	30463	21610	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	3	8	1	F	DU
330	319	16173300	60380	50926	7900	0	545	34934	26462	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14027	1402702	34027	PBI	West Palm Beach/Palm Beach, FL	FL	12	Florida	US	United States	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	2	4	2	F	DU
329	328	16881400	62320	50849	5097	0	468	33745	24105	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	699	1	2024	1	1	1	F	DU
300	297	15090300	56430	50844	4955	2319	985	49969	40397	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	3	7	2	F	DU
310	308	15649400	58520	50822	40216	2788	936	44785	35493	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	1	3	2	F	DU
531	531	16820800	67968	50798	241869	0	102	23216	12054	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	12982	1298202	32982	LIH	Lihue, HI	HI	15	Hawaii	US	United States	2	6	608	1	2024	4	12	1	F	DU
322	319	12555000	54868	50689	3647	0	1389	78026	65336	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	4	12	3	F	DU
